Tipo de Movimiento;Planta;GUIA SII;Fecha;Mes;ID;Proveedor;Lote;Title;Nombre;Cod Nombre;Clasificacion;Total Pallet;Cantidad;Unidad de medida;Bod. Origen;Bod. Destino;Ubicacion Origen;Ubicación Destino;Turno;Responsable;Temporada;Observacion;Bodega Stock;Ubicacion Stock;Total Stock;Numero Embarque;Patente Camion,,,,,,
Despacho;Rancagua;36997;08-01-2025;8;68753;;RG2VL25210;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;18;86,4;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-86,4;;,,,,
Despacho;Rancagua;36997;08-01-2025;8;68754;;RG2VL25211;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;19;91,2;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-91,2;;,,,,
Despacho;Rancagua;36997;08-01-2025;8;68755;;RG2VL25212;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;19;91,2;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-91,2;;,,,,
Despacho;Rancagua;36997;08-01-2025;8;68756;;RG2VL25213;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;11;52,8;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-52,8;;,,,,
Despacho;Rancagua;37022;8/18/2025;8;69404;;RG2VL25216;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;21;100,8;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-100,8;;,,,,
Despacho;Rancagua;37022;8/18/2025;8;69405;;RG2VL25217;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;21;100,8;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-100,8;;,,,,
Despacho;Rancagua;37022;8/18/2025;8;69406;;RG2VL25218;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;20;96;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-96;;,,,,,,
Despacho;Rancagua;37022;8/18/2025;8;69407;;RG2VL25219;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;9;43,2;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-43,2;;,,,,
Despacho;Rancagua;37022;8/18/2025;8;69408;;RG2VL25213;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAM;Guagua;7;33,6;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Bodega Planta;25 2025-2026;;RANCO;BODEGA PLANTA;-33,6;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;502;;RG223237;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;4;19,2;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-19,2;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;504;;RG223240;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;3;14,4;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-14,4;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;506;;RG223263;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;2;9,6;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-9,6;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;508;;RG223269;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;3;14,4;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-14,4;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;510;;RG223270;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;3;14,4;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-14,4;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;512;;RG223272;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;3;14,4;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-14,4;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;514;;RG224033;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;1;4,8;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-4,8;;,,,,
Despacho;Rancagua;30182;8/22/2024;8;519;;RG224232;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;5;24;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-24;;,,,,,,
Despacho;Rancagua;30182;8/22/2024;8;521;;RG224233;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;9;43,2;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-43,2;;,,,,
Despacho;Rancagua;30182;8/22/2024;8;523;;RG224234;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;12;57,6;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-57,6;;,,,,
Despacho;Rancagua;30182;8/22/2024;8;525;;RG224235;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Guagua;4;19,2;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-19,2;;,,,,
Despacho;Rancagua;30253;10-09-2024;10;2040;;32128;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Por armar;1;50;;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-50;;,,,,,,
Despacho;Rancagua;30254;10-09-2024;10;2132;;74;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Por armar;1;3,937,190;;CENTRO ARMADO;CHIMBARONGO;CENTRO ARMADO;BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;CENTRO ARMADO;CENTRO ARMADO;-3,937,190;;,,
Despacho;Rancagua;30259;10-10-2024;10;2135;;76;CTAB1105;ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;CTAB1105 ABSORPAD 2.5 KG. 230 X 260 MM MICROPERFORADO BILAMINAR;Por armar;1;39,734,190;;CENTRO ARMADO;SUPERFRUIT;CENTRO ARMADO;BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;CENTRO ARMADO;CENTRO ARMADO;-39,734,190;;,,
Despacho;Rancagua;30198;8/30/2024;8;618;;RG524232;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;4;11,2;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-11,2;;,,,,
Despacho;Rancagua;30198;8/30/2024;8;620;;RG524233;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;7;19,6;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-19,6;;,,,,
Despacho;Rancagua;30198;8/30/2024;8;622;;RG524234;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;7;19,6;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-19,6;;,,,,
Despacho;Rancagua;30198;8/30/2024;8;624;;RG524235;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;6;16,8;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-16,8;;,,,,
Despacho;Rancagua;5457;10-03-2024;10;1968;;RK5DE24045;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Kit;1;168;;RANCO;CENTRO ARMADO;BODEGA PLANTA;CENTRO ARMADO;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-168;;,,,,,,
Despacho;Rancagua;30284;10/15/2024;10;2314;;RG5R24276;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;57;159,6;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA UNO (C1);-159,6;;,,,,
Despacho;Rancagua;30429;11-08-2024;11;6054;;71124;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Por armar;1;10;UNIDAD;RANCO;CHIMBARONGO;CARPA DOS (C2);BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-10;;,,,,,,
Despacho;Rancagua;30431;11-08-2024;11;6075;;71124;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Por armar;1;40;UNIDAD;RANCO;CHIMBARONGO;CARPA DOS (C2);BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-40;;,,,,,,
Despacho;Rancagua;30429;11-08-2024;11;6266;;71124;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Por armar;1;10;UNIDAD;RANCO;CHIMBARONGO;CARPA UNO (C1);BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA UNO (C1);-10;;,,,,,,
Despacho;Rancagua;30439;11-08-2024;11;6268;;CTAB1105;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Por armar;1;10;UNIDAD;RANCO;CHIMBARONGO;CARPA DOS (C2);BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-10;;,,,,,,
Despacho;Rancagua;15246;11-12-2024;11;6738;;RG5LP24313;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;2;5,6;UNIDAD;RANCO;CHIMBARONGO;CARPA DOS (C2);BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-5,6;;,,,,
Despacho;Rancagua;14307;11/15/2024;11;7890;;9021393;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Por armar;3;8,4;UNIDAD;RANCO;CENTRO ARMADO;CARPA UNO (C1);CENTRO ARMADO;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA UNO (C1);-8,4;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9477;;RG524253;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;8;22,4;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-22,4;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9479;;RG524250;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;7;19,6;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-19,6;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9481;;RG524249;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;9;25,2;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-25,2;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9483;;RG524248;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;8;22,4;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-22,4;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9485;;RG524247;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;8;22,4;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-22,4;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9487;;RG524254;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;3;8,4;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-8,4;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9489;;RG524255;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;7;19,6;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-19,6;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9491;;RG524256;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;7;19,6;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-19,6;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9493;;RG524267;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;4;11,2;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-11,2;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9495;;RG524268;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;5;14;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-14;;,,,,,,
Despacho;Rancagua;30782;11/19/2024;11;9497;;RG524239;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;7;19,6;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-19,6;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9499;;RG524236;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;1;2,8;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-2,8;;,,,,
Despacho;Rancagua;30782;11/19/2024;11;9501;;RG524240;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Guagua;4;11,2;UNIDAD;RANCO;SUPERFRUIT;CARPA DOS (C2);BODEGA EXTERNA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-11,2;;,,,,
Despacho;Rancagua;15686;1/29/2025;1;60175;;CTAB1116;CTAB1116;ABSORPAD 5 KG 260 X 460 MM BILAMINAR;CTAB1116 ABSORPAD 5 KG 260 X 460 MM BILAMINAR;Por armar;1;30;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-30;;,,,,,,
Despacho;Rancagua;15685;1/24/2025;1;57962;;ADST1101;ADST1101;ADHESIVO CIERRE CAMISA RANCO;ADST1101 ADHESIVO CIERRE CAMISA RANCO;Normal;3;15;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 2;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-15;;,,,,,,
Despacho;Rancagua;36883;04-09-2025;4;67961;;ADST122;ADST122;ADHESIVO CIERRE CAMISA RANCO GENERICO;ADST122 ADHESIVO CIERRE CAMISA RANCO GENERICO;Normal;1;10;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;RANCO;BODEGA PLANTA;-10;;,,,,,,
Despacho;Rancagua;36888;04-09-2025;4;67962;;ADST122;ADST122;ADHESIVO CIERRE CAMISA RANCO GENERICO;ADST122 ADHESIVO CIERRE CAMISA RANCO GENERICO;Normal;1;18;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;RANCO;BODEGA PLANTA;-18;;,,,,,,
Despacho;Rancagua;15685;1/23/2025;1;57966;;ADST167;ADST167;ADHESIVO CIERRE CLAMSHELL TRANSP. 2 LB 100 X 50 ;ADST167 ADHESIVO CIERRE CLAMSHELL TRANSP. 2 LB 100 X 50 ;Normal;1;40;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 2;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-40;;,,,,,,
Despacho;Rancagua;15685;1/24/2025;1;57963;;ADST148;ADST148;ADHESIVO CLAMSHELL 2lLB COSTCO;ADST148 ADHESIVO CLAMSHELL 2lLB COSTCO;Normal;5;40;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 2;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-40;;,,,,,,
Despacho;Rancagua;36867;04-01-2025;4;67943;;ADPT1103;ADPT1103;ADHESIVO ETIQUETA 100 X 35 MM;ADPT1103 ADHESIVO ETIQUETA 100 X 35 MM;Normal;1;4;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 1;Inventario RCG;R9 2024-2025;;RANCO;BODEGA PLANTA;-4;;,,,,,,
Despacho;Rancagua;15262;01-10-2025;1;51083;;RNAAE15262;ADST118;ADHESIVO ETIQUETA 100 X 50 MM TERMICA;ADST118 ADHESIVO ETIQUETA 100 X 50 MM TERMICA;Normal;1;270;UNIDAD;RANCO;CHIMBARONGO;CARPA DOS (C2);BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA DOS (C2);-270;;,,,,,,
Despacho;Rancagua;36179;1/24/2025;1;58902;;ADST118;ADST118;ADHESIVO ETIQUETA 100 X 50 MM TERMICA;ADST118 ADHESIVO ETIQUETA 100 X 50 MM TERMICA;Normal;1;210;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-210;;,,,,,,
Despacho;Rancagua;36883;04-09-2025;4;67960;;ADST1106;ADST1106;ADHESIVO ETIQUETA 100 X 70 MM;ADST1106 ADHESIVO ETIQUETA 100 X 70 MM;Normal;1;20,9;UNIDAD;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;RANCO;BODEGA PLANTA;-20,9;;,,,,
Despacho;Rancagua;15685;1/23/2025;1;57964;;ADST1114;ADST1114;ADHESIVO ETIQUETA 50 X 35 MM (100X35);ADST1114 ADHESIVO ETIQUETA 50 X 35 MM (100X35);Normal;1;40;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 2;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-40;;,,,,,,
Despacho;Rancagua;36867;04-01-2025;4;67944;;ADST129;ADST129;ADHESIVO FSSAI 100 X 70 MM;ADST129 ADHESIVO FSSAI 100 X 70 MM;Normal;1;12,2;UNIDAD;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 1;Inventario RCG;R9 2024-2025;;RANCO;BODEGA PLANTA;-12,2;;,,,,
Despacho;Rancagua;30174;8/14/2024;8;516;;GNGN1135;GNGN1135;ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;GNGN1135 ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;Normal;1;380;;RANCO;GREENPACK;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Victor Farias;R9 2024-2025;;RANCO;BODEGA PLANTA;-380;;,,,,,,
Despacho;Rancagua;30303;10/22/2024;10;2597;;GNGN1135;GNGN1135;ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;GNGN1135 ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;Normal;1;1;KILOGRAMOS;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;BODEGA PLANTA;-1;;,,,,,,
Despacho;Rancagua;32338;12/20/2024;12;36153;;GNGN1135;GNGN1135;ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;GNGN1135 ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;Normal;1;1;KILOGRAMOS;RANCO;CHIMBARONGO;CARPA UNO (C1);BODEGA PLANTA;Turno 1;Bodega Planta;R9 2024-2025;;RANCO;CARPA UNO (C1);-1;;,,,,,,
Despacho;Rancagua;36867;04-01-2025;4;67926;;GNGN1135;GNGN1135;ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;GNGN1135 ADHESIVO HOT-MELT BASE EVA TERMOPACK 36 DE ALTA PE;Normal;1;160;KILOGRAMOS;RANCO;CHIMBARONGO;BODEGA PLANTA;BODEGA PLANTA;Turno 1;Inventario RCG;R9 2024-2025;;RANCO;BODEGA PLANTA;-160;;,,,,,,
